id,language,language_iso
107146,English,en
10715,English,en
107170,English,en
10718,English,en
107184,Italiano,it
10719,English,en
107193,Italiano,it
10720,English,en
107203,Português,pt
10722,Italiano,it
10722,Español,es
10723,English,en
107231,English,en
107235,한국어/조선말,ko
10724,Pусский,ru
10724,English,en
107246,English,en
107246,Français,fr
107248,普通话,zh
10725,English,en
107250,English,en
107257,English,en
10726,English,en
10727,English,en
10728,Deutsch,de
107282,English,en
107282,Deutsch,de
107287,Español,es
10729,English,en
1073,English,en
10730,English,en
107308,日本語,ja
10731,English,en
107311,English,en
107315,English,en
107319,English,en
107321,English,en
107327,English,en
10733,English,en
10733,Español,es
10734,English,en
10735,English,en
107352,English,en
107355,English,en
107357,English,en
10739,English,en
107393,Español,es
10740,English,en
107406,Italiano,it
10741,English,en
10741,Deutsch,de
10741,Español,es
107412,English,en
107413,日本語,ja
10742,English,en
107420,English,en
107426,Español,es
107427,English,en
10743,English,en
107430,English,en
10744,English,en
10744,Pусский,ru
107443,English,en
107445,Deutsch,de
107445,English,en
107445,Pусский,ru
10747,English,en
10747,"",nv
10747,Español,es
10748,English,en
10749,Deutsch,de
1075,Srpski,sr
10750,English,en
10751,Dansk,da
10751,Srpski,sr
10751,svenska,sv
10753,广州话 / 廣州話,cn
10754,Deutsch,de
10754,Polski,pl
107548,Deutsch,de
107548,हिन्दी,hi
10756,English,en
107569,English,en
10757,English,en
10757,हिन्दी,hi
10758,English,en
10759,English,en
10759,Português,pt
107592,English,en
107593,English,en
10760,English,en
10761,English,en
10761,Français,fr
10761,Pусский,ru
107612,Italiano,it
107612,Español,es
10762,English,en
107625,Español,es
107625,English,en
10763,English,en
10764,English,en
10764,Español,es
10764,Italiano,it
10764,Français,fr
10764,Deutsch,de
107641,日本語,ja
107643,日本語,ja
10765,English,en
10766,English,en
107667,Español,es
10768,English,en
107682,广州话 / 廣州話,cn
107693,Português,pt
10770,English,en
10770,Italiano,it
107705,Pусский,ru
10771,广州话 / 廣州話,cn
10771,English,en
10772,Italiano,it
10773,English,en
10774,English,en
10774,Deutsch,de
107743,English,en
107745,हिन्दी,hi
10775,广州话 / 廣州話,cn
107753,English,en
10776,English,en
107767,Français,fr
107774,English,en
107775,Norsk,no
10778,English,en
10779,English,en
10780,English,en
10780,Français,fr
107808,English,en
10781,English,en
107811,English,en
107812,English,en
10782,English,en
107828,普通话,zh
10783,English,en
10784,English,en
10784,Français,fr
10784,Deutsch,de
10784,עִבְרִית,he
107846,English,en
107846,Deutsch,de
107846,العربية,ar
107846,اردو,ur
10785,English,en
107852,Français,fr
10786,English,en
10787,English,en
107874,English,en
107876,English,en
10788,English,en
10788,हिन्दी,hi
107891,普通话,zh
10790,Pусский,ru
10790,English,en
107916,Español,es
10792,Français,fr
10792,Magyar,hu
107928,Italiano,it
107937,हिन्दी,hi
10794,English,en
10794,Français,fr
10794,Italiano,it
10794,普通话,zh
10794,Pусский,ru
107946,English,en
10795,Français,fr
10796,English,en
107966,English,en
10797,Dansk,da
107973,English,en
107976,한국어/조선말,ko
107978,svenska,sv
10798,العربية,ar
10798,English,en
10798,Français,fr
107983,Polski,pl
107985,English,en
10799,Français,fr
107999,English,en
108,Français,fr
108,Polski,pl
10800,Français,fr
108003,English,en
10801,Deutsch,de
108010,English,en
108017,No Language,xx
10802,English,en
108021,English,en
10803,English,en
10804,English,en
10804,Français,fr
108048,Français,fr
10805,English,en
10805,Español,es
108055,English,en
10806,English,en
108063,Hrvatski,hr
10808,English,en
10809,Español,es
10810,Español,es
108147,English,en
108155,English,en
10817,Español,es
108177,English,en
10818,Français,fr
108181,English,en
108181,Español,es
10819,Polski,pl
108200,English,en
108204,English,en
108209,English,en
10821,Türkçe,tr
108213,English,en
10822,English,en
108220,English,en
108222,English,en
108224,English,en
108227,English,en
108228,English,en
10823,English,en
10823,Português,pt
10823,Español,es
108232,English,en
108235,English,en
10824,English,en
108241,English,en
108251,English,en
108256,English,en
108266,English,en
108267,English,en
108282,English,en
10829,English,en
10830,English,en
108309,Español,es
10831,Nederlands,nl
10831,English,en
10831,Deutsch,de
108312,English,en
108316,English,en
10832,Français,fr
10832,Română,ro
108322,English,en
10833,English,en
10833,Pусский,ru
108331,Español,es
10834,English,en
10834,Deutsch,de
108345,English,en
108346,English,en
108348,English,en
10835,广州话 / 廣州話,cn
10835,日本語,ja
10835,普通话,zh
108353,English,en
10836,English,en
10836,Español,es
108365,English,en
108365,Français,fr
10837,English,en
10839,Deutsch,de
10839,English,en
10839,Français,fr
10839,Pусский,ru
108391,English,en
10840,No Language,xx
108401,English,en
108401,Español,es
10841,English,en
10841,Deutsch,de
108419,English,en
10842,日本語,ja
10843,English,en
108432,English,en
108437,Italiano,it
10844,English,en
10845,English,en
10846,العربية,ar
10846,English,en
10846,Italiano,it
10847,English,en
108476,English,en
10849,English,en
10851,English,en
108512,日本語,ja
10852,广州话 / 廣州話,cn
108523,日本語,ja
108523,ภาษาไทย,th
108523,English,en
108535,Italiano,it
10854,English,en
108548,Français,fr
108548,Português,pt
10855,广州话 / 廣州話,cn
10855,English,en
108553,English,en
10856,English,en
10856,Español,es
108564,English,en
10857,English,en
108573,Norsk,no
108574,Deutsch,de
108574,Français,fr
108574,English,en
10858,English,en
108582,English,en
10859,English,en
10860,English,en
10861,English,en
10862,English,en
10863,English,en
10863,Deutsch,de
108634,日本語,ja
108636,한국어/조선말,ko
108639,English,en
108639,Français,fr
108639,Pусский,ru
108639,Español,es
108646,普通话,zh
108648,日本語,ja
10865,English,en
10865,Français,fr
10865,Español,es
10866,English,en
108664,Italiano,it
108665,普通话,zh
108665,广州话 / 廣州話,cn
108668,shqip,sq
108668,English,en
10867,Italiano,it
10868,English,en
108688,English,en
10869,English,en
10870,Nederlands,nl
10870,Français,fr
10870,Polski,pl
108705,Italiano,it
10871,English,en
108712,Português,pt
108716,English,en
108716,Deutsch,de
10872,English,en
108723,English,en
108726,English,en
10873,English,en
10873,Deutsch,de
10874,English,en
10875,English,en
10876,English,en
108762,suomi,fi
10877,Italiano,it
10878,English,en
10878,Polski,pl
10878,Português,pt
10878,Español,es
108789,Italiano,it
10879,English,en
10879,Français,fr
108794,English,en
108794,Magyar,hu
108794,Pусский,ru
108798,日本語,ja
1088,English,en
1088,"",mi
10880,Deutsch,de
10881,Polski,pl
108812,English,en
108812,Español,es
10882,English,en
108822,Français,fr
108827,shqip,sq
108827,"",mk
108835,English,en
108835,Srpski,sr
10884,English,en
108843,English,en
108844,English,en
10885,English,en
10885,日本語,ja
108852,English,en
10886,Italiano,it
10886,Український,uk
108869,English,en
108879,English,en
10889,English,en
10889,Español,es
1089,English,en
10890,English,en
10890,Pусский,ru
10890,Polski,pl
108901,English,en
10891,English,en
108917,English,en
108930,English,en
10894,English,en
108949,"",tl
10895,English,en
10896,English,en
108969,English,en
10897,English,en
108972,한국어/조선말,ko
10898,English,en
108994,English,en
109,Français,fr
109,Magyar,hu
109,Polski,pl
1090,English,en
10900,English,en
109001,हिन्दी,hi
109008,English,en
109016,English,en
109018,English,en
109020,English,en
109028,हिन्दी,hi
109048,ภาษาไทย,th
10905,English,en
10906,English,en
10907,English,en
109074,English,en
10908,English,en
109080,日本語,ja
109088,普通话,zh
10909,English,en
109091,English,en
109097,English,en
109099,English,en
109099,Deutsch,de
1091,English,en
1091,Norsk,no
10910,English,en
109102,English,en
109109,English,en
10911,English,en
10911,Deutsch,de
10911,ελληνικά,el
10912,English,en
109122,English,en
10913,English,en
109133,English,en
10915,Italiano,it
10916,English,en
109161,English,en
10917,English,en
109174,English,en
109176,English,en
10918,English,en
1092,English,en
1092,Pусский,ru
1092,Deutsch,de
10921,English,en
109213,English,en
10922,English,en
10923,English,en
109235,English,en
10925,English,en
109251,English,en
109258,English,en
109259,English,en
109260,Français,fr
109260,Português,pt
109260,Pусский,ru
109261,Français,fr
109262,English,en
109264,English,en
109279,English,en
10929,English,en
109298,English,en
1093,Deutsch,de
1093,Français,fr
10930,Français,fr
109301,English,en
109323,English,en
109326,English,en
109329,English,en
10934,English,en
10934,Français,fr
10934,Deutsch,de
10934,Italiano,it
10934,Polski,pl
10934,Español,es
10935,English,en
10935,Français,fr
10935,Deutsch,de
10935,Polski,pl
10935,Pусский,ru
109354,Pусский,ru
109364,Français,fr
10937,English,en
109379,Français,fr
109379,български език,bg
10938,English,en
109380,Český,cs
10939,Français,fr
10939,Italiano,it
109391,English,en
109398,Deutsch,de
10940,English,en
10941,English,en
109414,English,en
109416,English,en
109417,English,en
109418,English,en
10942,English,en
109421,English,en
109421,Français,fr
109424,English,en
109424,Somali,so
109425,English,en
109428,English,en
10943,English,en
109431,English,en
109435,English,en
109439,English,en
10944,English,en
109441,Español,es
109443,English,en
109445,English,en
10945,English,en
109451,English,en
109453,English,en
109455,Italiano,it
109456,Italiano,it
109459,English,en
10946,English,en
10946,Português,pt
109463,English,en
109463,Deutsch,de
109466,English,en
10947,English,en
109475,English,en
109477,Español,es
109478,English,en
109479,English,en
10948,English,en
109481,English,en
10949,English,en
109491,English,en
10950,English,en
109500,English,en
10951,广州话 / 廣州話,cn
10951,普通话,zh
109513,English,en
109513,Français,fr
109513,Polski,pl
109515,"",mr
109516,English,en
10952,English,en
109520,English,en
109539,English,en
109539,Deutsch,de
10954,Français,fr
10955,English,en
10956,English,en
109560,English,en
109560,广州话 / 廣州話,cn
109565,English,en
10957,English,en
109572,日本語,ja
10958,العربية,ar
10958,English,en
109581,English,en
109584,English,en
109587,Srpski,sr
10960,English,en
109600,हिन्दी,hi
109600,English,en
10961,English,en
109610,English,en
109614,English,en
109632,English,en
109636,English,en
109667,English,en
109669,English,en
109669,Deutsch,de
109671,Türkçe,tr
109689,Español,es
109690,Español,es
10970,Français,fr
10971,Deutsch,de
10971,English,en
10971,Italiano,it
10971,Polski,pl
10971,Pусский,ru
109711,Español,es
109711,English,en
109716,English,en
10972,English,en
109729,English,en
10973,English,en
10974,广州话 / 廣州話,cn
10975,广州话 / 廣州話,cn
109774,Pусский,ru
10978,العربية,ar
10978,svenska,sv
109797,English,en
109809,English,en
109809,Polski,pl
10981,English,en
10982,English,en
109835,தமிழ்,ta
109835,తెలుగు,te
10984,English,en
109841,English,en
109843,English,en
10985,English,en
10985,Italiano,it
10985,Português,pt
10986,Magyar,hu
10986,Italiano,it
10987,English,en
10988,English,en
109881,English,en
109886,English,en
10989,English,en
10989,Íslenska,is
109894,English,en
10990,English,en
109907,English,en
109907,हिन्दी,hi
10991,English,en
109912,English,en
109913,English,en
10992,English,en
10992,Français,fr
10992,Deutsch,de
10992,ภาษาไทย,th
109933,English,en
10994,English,en
10995,English,en
10996,English,en
109962,English,en
10997,普通话,zh
109970,English,en
109970,Español,es
109979,Italiano,it
10998,English,en
10999,English,en
109991,Pусский,ru
11,English,en
110,Français,fr
11000,English,en
11000,Français,fr
110001,euskera,eu
110001,Español,es
11001,English,en
11002,English,en
110029,Türkçe,tr
11003,English,en
11004,English,en
110040,Türkçe,tr
11005,English,en
11006,English,en
11007,English,en
11008,English,en
11009,English,en
11009,Italiano,it
11010,Italiano,it
11010,Español,es
11011,English,en
11011,Latin,la
110112,English,en
110115,English,en
11012,English,en
11012,Français,fr
11012,Deutsch,de
11012,Italiano,it
110122,English,en
11013,English,en
110130,English,en
110131,Magyar,hu
110139,English,en
110146,English,en
110147,English,en
110147,Français,fr
110147,Deutsch,de
110148,English,en
110148,Français,fr
11015,English,en
11016,English,en
110160,Français,fr
110160,English,en
11017,Français,fr
11017,Español,es
11017,English,en
11018,English,en
11019,English,en
11020,English,en
11020,Français,fr
110204,English,en
11022,English,en
11022,Deutsch,de
11022,Polski,pl
110227,English,en
11023,English,en
11023,Português,pt
11023,Español,es
11024,English,en
11025,English,en
11026,English,en
110260,Italiano,it
11027,English,en
110272,English,en
11028,English,en
11028,Español,es
110282,English,en
110283,日本語,ja
110299,English,en
1103,English,en
11030,English,en
11030,Deutsch,de
11031,English,en
110323,Français,fr
11033,English,en
110336,English,en
11034,English,en
11035,English,en
11035,Français,fr
11035,Italiano,it
110351,English,en
110354,English,en
11036,English,en
11037,Nederlands,nl
11037,English,en
110372,English,en
11038,English,en
110381,Français,fr
110381,Wolof,wo
11039,English,en
11039,Italiano,it
110390,English,en
110390,svenska,sv
110391,English,en
110391,فارسی,fa
110391,Türkçe,tr
110392,English,en
110393,Español,es
110395,English,en
110395,Español,es
110398,Español,es
11040,English,en
110402,Pусский,ru
11041,English,en
110410,普通话,zh
110412,English,en
110415,English,en
110415,Français,fr
110415,日本語,ja
110415,한국어/조선말,ko
110416,English,en
110419,English,en
11042,English,en
11042,Français,fr
110420,日本語,ja
110428,Français,fr
11044,English,en
110447,Français,fr
110447,Italiano,it
11045,English,en
11045,Português,pt
11045,Español,es
110457,English,en
11046,Deutsch,de
11046,English,en
110465,English,en
110468,English,en
11047,Français,fr
110479,English,en
11048,Italiano,it
11049,English,en
110490,English,en
110491,English,en
11050,English,en
110501,Srpski,sr
